Course Name,Folder / Section,Lecture Title,YouTube URL,YouTube Video ID,Google Drive / Notes URL,PDF URL,Other Material URL,Live Class URL,Lock Status,Course ID
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (2026-27 Updated Version),সকল Grammar & Literature লেকচারের Paintable PDF,,,https://drive.google.com/drive/folders/1jkVGFSpXWWJHTR8Eu7E-o4xqD_tlZviW?usp=drive_link,,,,locked,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Literature (Royel Addition Updated Version),Figures Of Speech,https://www.youtube.com/watch?v=vO6KMoE7K4E,vO6KMoE7K4E,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Literature (Royel Addition Updated Version),Literary Term,https://www.youtube.com/watch?v=h-ZV3zgxxyw,h-ZV3zgxxyw,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Literature (Royel Addition Updated Version),Designation of Authors,https://www.youtube.com/watch?v=lT60dyaSJew,lT60dyaSJew,,,,,locked,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Literature (Royel Addition Updated Version),Periods Of English Literature,https://www.youtube.com/watch?v=zn-8ZVFhbCY,zn-8ZVFhbCY,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Literature (Royel Addition Updated Version),Quotations in Literature,https://www.youtube.com/watch?v=PjnVOVWBraE,PjnVOVWBraE,,,,,locked,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Literature (Royel Addition Updated Version),English Literature One Shot Revision,https://www.youtube.com/watch?v=AigGXqbxxS0,AigGXqbxxS0,,,,,free_preview,6a758d383cbabbecf7057df2
Only BUP Course (লাইভ ক্লাস ও এক্সাম কম্বো),কিভাবে কোর্সটি শেষ হবে ও ক্লাস এবং এক্সাম সিস্টেম দেখুন,লাইভ ও রেকর্ড ক্লাস করার নিয়ম এবং এক্সাম সিস্টেম দেখুন,https://www.youtube.com/watch?v=p8LmiVnknIo,p8LmiVnknIo,,,,,purchased,6a76051d3cbabbecf70939f1
Only BUP Course (লাইভ ক্লাস ও এক্সাম কম্বো),লেকচার-০১ টপিক,"English Grammar : Tense, Conditional Sentence, Subjunctive",,,https://drive.google.com/drive/folders/1c4jiCtKMfAg0AxbAF4H_HZVXmE-VM_lG?usp=drive_link,,,,purchased,6a76051d3cbabbecf70939f1
Only BUP Course (লাইভ ক্লাস ও এক্সাম কম্বো),লেকচার-০১ টপিক,"ব্যাকরণ : ভাষা, ভাষার উৎপত্তি, লিপির উৎপত্তি, ভাষারীতি, ভাষা বিষয়ক গ্রন্থ, শব্দ",,,https://drive.google.com/drive/folders/1kBFmRY8bCdvUN4DHxkSjUxhZFKIG6fdo?usp=drive_link,,,,purchased,6a76051d3cbabbecf70939f1
Only BUP Course (লাইভ ক্লাস ও এক্সাম কম্বো),লেকচার-০১ টপিক,"বাংলা ১ম পত্র : বাঙ্গালার নব্য লেখকদিগের প্রতি নিবেদন, অপরিচিতা",,,https://drive.google.com/drive/folders/18yPel5vgmibT6ncm1eQFvgg39cF0Z2zt?usp=drive_link,,,,locked,6a76051d3cbabbecf70939f1
Only BUP Course (লাইভ ক্লাস ও এক্সাম কম্বো),লেকচার-০১ টপিক,English 1st Paper : Unit One: Education and Life,,,https://drive.google.com/drive/folders/19yr6m-Tf9vQbhMdVRJZrvTtkytGkbGCE?usp=drive_link,,,,purchased,6a76051d3cbabbecf70939f1
Only BUP Course (লাইভ ক্লাস ও এক্সাম কম্বো),লেকচার-০২ টপিক,"English Grammar : Article, Redundancy, Use of Preposition",,,https://drive.google.com/drive/folders/1F1l_3XerIUzBnynz4WB9z0P26_GPoiam?usp=drive_link,,,,purchased,6a76051d3cbabbecf70939f1
Only BUP Course (লাইভ ক্লাস ও এক্সাম কম্বো),লেকচার-০২ টপিক,"ব্যাকরণ : ব্যাকরণ ও এর আলোচ্য বিষয়, বর্ণের আভিধানিক ক্রম",,,https://drive.google.com/drive/folders/1Cw4kLHBXQLOwLAKJvQfA1Sl40hnlfqyG?usp=drive_link,,,,purchased,6a76051d3cbabbecf70939f1
Only BUP Course (লাইভ ক্লাস ও এক্সাম কম্বো),লেকচার-০২ টপিক,"বাংলা ১ম পত্র : সাহিত্যে খেলা, বিলাসী",https://www.youtube.com/watch?v=nUzYWFs2m90,nUzYWFs2m90,,,,https://youtube.com/live/444V4xv3-Js?feature=share,purchased,6a76051d3cbabbecf70939f1
Only BUP Course (লাইভ ক্লাস ও এক্সাম কম্বো),লেকচার-০২ টপিক,English 1st Paper : Unit Two: Art and Craft,https://www.youtube.com/watch?v=S0ltDjcuc0U,S0ltDjcuc0U,,,,,locked,6a76051d3cbabbecf70939f1
Only BUP Course (লাইভ ক্লাস ও এক্সাম কম্বো),লেকচার-০৩ টপিক,English Grammar : Noun,https://www.youtube.com/watch?v=AdvA3SW9u7g,AdvA3SW9u7g,https://drive.google.com/drive/folders/1TiY-x_PeoKzm6ha6zw53HBVfHbEeR4UP?usp=drive_link,,,https://youtube.com/live/AdvA3SW9u7g?feature=share,purchased,6a76051d3cbabbecf70939f1
Only BUP Course (লাইভ ক্লাস ও এক্সাম কম্বো),লেকচার-০৩ টপিক,"ব্যাকরণ : ধ্বনি ও বর্ণ, যুক্তবর্ণ ও বর্ণানুক্রম",https://www.youtube.com/watch?v=B-4SLSHFhkc,B-4SLSHFhkc,https://drive.google.com/drive/folders/1_KMnd_2s8V8huiEwgjKNp_OJoaLQuWVi,,,https://youtube.com/live/B-4SLSHFhkc?feature=share,purchased,6a76051d3cbabbecf70939f1
Only BUP Course (লাইভ ক্লাস ও এক্সাম কম্বো),লেকচার-০৩ টপিক,বাংলা ১ম পত্র : অর্ধাঙ্গী,https://www.youtube.com/watch?v=nUzYWFs2m90,nUzYWFs2m90,,,,,locked,6a76051d3cbabbecf70939f1
Only BUP Course (লাইভ ক্লাস ও এক্সাম কম্বো),লেকচার-০৩ টপিক,"সাধারণ জ্ঞান (ENGLISH VERSION GK): Constitution, Referendum and Election, National Parliament",https://www.youtube.com/watch?v=6qPGi5R9ZU4,6qPGi5R9ZU4,https://drive.google.com/drive/folders/1OB41-kKgzvkHeI5umdvtmGs20fsC272F?usp=drive_link,,,https://youtube.com/live/6qPGi5R9ZU4?feature=share,purchased,6a76051d3cbabbecf70939f1
Only BUP Course (লাইভ ক্লাস ও এক্সাম কম্বো),লেকচার-০৩ টপিক,English 1st Paper : Unit Three: Myths and Literature,https://www.youtube.com/watch?v=wdfmREetnaU,wdfmREetnaU,,,,https://youtube.com/live/wdfmREetnaU?feature=share,locked,6a76051d3cbabbecf70939f1
Only BUP Course (লাইভ ক্লাস ও এক্সাম কম্বো),লেকচার-০৪ টপিক,"বাংলা ১ম পত্র : জীবন ও বৃক্ষ, গন্তব্য কাবুল",https://www.youtube.com/watch?v=U_lf_3xCxeo,U_lf_3xCxeo,,,,,purchased,6a76051d3cbabbecf70939f1
Only BUP Course (লাইভ ক্লাস ও এক্সাম কম্বো),লেকচার-০৪ টপিক,"ব্যাকরণ : ধ্বনি উচ্চারণ, ধ্বনি পরিবর্তন",https://www.youtube.com/watch?v=_DGMOgNHpNA,_DGMOgNHpNA,https://drive.google.com/drive/folders/1VQJD-88qju3ziBq3Y_O046YkhbAYyf5z?usp=drive_link,,,https://youtube.com/live/_DGMOgNHpNA?feature=share,purchased,6a76051d3cbabbecf70939f1
Only BUP Course (লাইভ ক্লাস ও এক্সাম কম্বো),লেকচার-০৪ টপিক,"English Grammar : Number, Gender",https://www.youtube.com/watch?v=eXR8q17Xxa4,eXR8q17Xxa4,https://drive.google.com/drive/folders/1q5qgEKDRWCy3dlPIAFJQ8vuavRpVVp13?usp=drive_link,,,https://youtube.com/live/eXR8q17Xxa4?feature=share,purchased,6a76051d3cbabbecf70939f1
Only BUP Course (লাইভ ক্লাস ও এক্সাম কম্বো),লেকচার-০৪ টপিক,"সাধারণ জ্ঞান (ENGLISH VERSION GK): Government- Executive Legislature and Judiciary, Administrative System, Defence and Security Forces, Population and Ethnic Group",https://www.youtube.com/watch?v=H0JAUC5I1jk,H0JAUC5I1jk,https://drive.google.com/drive/folders/1XsmTgporrrinV9jRATRzUcuhw5vjEzO7?usp=drive_link,,,https://youtube.com/live/H0JAUC5I1jk?feature=share,purchased,6a76051d3cbabbecf70939f1
Only BUP Course (লাইভ ক্লাস ও এক্সাম কম্বো),লেকচার-০৪ টপিক,English 1st Paper : Unit Four: History,https://www.youtube.com/watch?v=h3Cv2xAb-gA,h3Cv2xAb-gA,,,,https://youtube.com/live/h3Cv2xAb-gA?feature=share,locked,6a76051d3cbabbecf70939f1
Only BUP Course (লাইভ ক্লাস ও এক্সাম কম্বো),লেকচার-০৫ টপিক,"বাংলা ১ম পত্র : মাসি পিসি, কপিলদাস মুর্মুর শেষ কাজ",https://www.youtube.com/watch?v=Jn_ylywQBjc,Jn_ylywQBjc,https://drive.google.com/file/d/1QIxTUUUWNLPjeSct6rHxESx-VgzgKLQ4/view?usp=drive_link,,,https://youtube.com/live/Jn_ylywQBjc?feature=share,locked,6a76051d3cbabbecf70939f1
Only BUP Course (লাইভ ক্লাস ও এক্সাম কম্বো),লেকচার-০৫ টপিক,"ব্যাকরণ : ণ-ত্ব ও ষ-ত্ব বিধান, বানান শুদ্ধিকরণ, উপসর্গ-অনুসর্গ",https://www.youtube.com/watch?v=eOs6_LWUTqI,eOs6_LWUTqI,https://drive.google.com/drive/folders/1qsiSfv-RIOB1KWcV-ubJDfp5hVOls5Fi?usp=drive_link,,,https://youtube.com/live/eOs6_LWUTqI?feature=share,purchased,6a76051d3cbabbecf70939f1
Only BUP Course (লাইভ ক্লাস ও এক্সাম কম্বো),লেকচার-০৫ টপিক,"English Grammar : Pronoun, Adjective, Adverb",https://www.youtube.com/watch?v=W6VDGjct-SA,W6VDGjct-SA,https://drive.google.com/drive/folders/1Aau0J7BvfXe5E6-V_Au7_OkPRrl7vV12?usp=drive_link,,,https://youtube.com/live/W6VDGjct-SA?feature=share,purchased,6a76051d3cbabbecf70939f1
Only BUP Course (লাইভ ক্লাস ও এক্সাম কম্বো),লেকচার-০৫ টপিক,"সাধারণ জ্ঞান (ENGLISH VERSION GK): Education, Institution, Academy and Commission, Bangladesh in International Arena",https://www.youtube.com/watch?v=vGk3U6oxPEk,vGk3U6oxPEk,https://drive.google.com/drive/folders/1YiaJKF9pUxa8pHq3rOVVvamVzHMocx8q?usp=drive_link,,,https://youtube.com/live/vGk3U6oxPEk?feature=share,purchased,6a76051d3cbabbecf70939f1
Only BUP Course (লাইভ ক্লাস ও এক্সাম কম্বো),লেকচার-০৫ টপিক,English 1st Paper : Unit Five: Human Rights,https://www.youtube.com/watch?v=fAwidglIh1I,fAwidglIh1I,,,,https://youtube.com/live/fAwidglIh1I?feature=share,locked,6a76051d3cbabbecf70939f1
Only BUP Course (লাইভ ক্লাস ও এক্সাম কম্বো),লেকচার-০৬ টপিক,"ব্যাকরণ : ধাতু, প্রকৃতি ও প্রত্যয়",,,https://drive.google.com/drive/folders/1ifmeutN4Te14HiLrFAYnXzA2vIu7RwbU?usp=drive_link,,,,purchased,6a76051d3cbabbecf70939f1
Only BUP Course (লাইভ ক্লাস ও এক্সাম কম্বো),লেকচার-১৭ টপিক,বাংলা সাহিত্য ১ ক্লাসে শেষ,https://www.youtube.com/watch?v=77_PWTLDD9M,77_PWTLDD9M,https://drive.google.com/drive/folders/1X_zXRv8Vyqwpx9cipDcymwYz7x3-dZ7r?usp=drive_link,,,,locked,6a76051d3cbabbecf70939f1
Only BUP Course (লাইভ ক্লাস ও এক্সাম কম্বো),ক্লাস কোইয়ালিটি যাচাই করুন ( DEMO Free Class),১৭ ঘন্টায় এডমিশন ব্যাকরণ শেষ,https://www.youtube.com/watch?v=g1cA34BgTWc,g1cA34BgTWc,,,,,free_preview,6a76051d3cbabbecf70939f1
Only BUP Course (লাইভ ক্লাস ও এক্সাম কম্বো),ক্লাস কোইয়ালিটি যাচাই করুন ( DEMO Free Class),৩ ঘণ্টায় English Literature শেষ,https://www.youtube.com/watch?v=AigGXqbxxS0,AigGXqbxxS0,,,,,free_preview,6a76051d3cbabbecf70939f1
Only BUP Course (লাইভ ক্লাস ও এক্সাম কম্বো),ক্লাস কোইয়ালিটি যাচাই করুন ( DEMO Free Class),২৭ ঘন্টায় ইংরেজি গ্রামার ও লিটারেচার ১০০% শেষ,https://www.youtube.com/watch?v=NpCjt0Ohaig,NpCjt0Ohaig,,,,,free_preview,6a76051d3cbabbecf70939f1
ইংরেজি ও ব্যাকরণ ২টি One Shot ক্লাসের PDF কিনুন (প্রিন্ট করা যাবে),১৭ ঘন্টায় এডমিশন ব্যাকরণ শেষ,১৭ ঘন্টায় এডমিশন ব্যাকরণ শেষ PDF & ক্লাস,https://www.youtube.com/watch?v=g1cA34BgTWc,g1cA34BgTWc,https://drive.google.com/drive/folders/1ko8HPdZY9OWjeNXAij1hXuBO1-iJ0pVQ?usp=drive_link,,,,purchased,6a8181993cbabbecf74a5c75
ইংরেজি ও ব্যাকরণ ২টি One Shot ক্লাসের PDF কিনুন (প্রিন্ট করা যাবে),২৭ ঘন্টায় ইংরেজি গ্রামার ও লিটারেচার ১০০% শেষ,২৭ ঘন্টায় ইংরেজি গ্রামার ও লিটারেচার ১০০% শেষ PDF ও ক্লাস,https://www.youtube.com/watch?v=NpCjt0Ohaig,NpCjt0Ohaig,https://drive.google.com/drive/folders/1jkVGFSpXWWJHTR8Eu7E-o4xqD_tlZviW?usp=drive_link,,,,purchased,6a8181993cbabbecf74a5c75
ভার্সিটি খ ও বিভাগ পরিবর্তন MATH + IQ ফুল কোর্স,ম্যাথ লেকচার-০১: বীজগণিতের সূত্রাবলী,ম্যাথ লেকচার-০১: বীজগণিতের সূত্রাবলী,https://www.youtube.com/watch?v=p-8lhq7svoA,p-8lhq7svoA,,,,,purchased,6a81959c3cbabbecf74b1308
ভার্সিটি খ ও বিভাগ পরিবর্তন MATH + IQ ফুল কোর্স,ম্যাথ লেকচার-০২ :অন্বয় ও ফাংশন,ম্যাথ লেকচার-০২ :অন্বয় ও ফাংশন,https://www.youtube.com/watch?v=C-P9I4hRUno,C-P9I4hRUno,,,,,purchased,6a81959c3cbabbecf74b1308
ভার্সিটি খ ও বিভাগ পরিবর্তন MATH + IQ ফুল কোর্স,ম্যাথ লেকচার-০৩ (Part-1) : উৎপাদকে বিশেষণ ও সূচক লগারিদম,ম্যাথ লেকচার-০৩ (Part-1) : উৎপাদকে বিশেষণ ও সূচক লগারিদম,https://www.youtube.com/watch?v=q9mUbIoT8NU,q9mUbIoT8NU,,,,,purchased,6a81959c3cbabbecf74b1308
ভার্সিটি খ ও বিভাগ পরিবর্তন MATH + IQ ফুল কোর্স,ম্যাথ লেকচার-০৩ : (পর্ব-০২) সূচক,ম্যাথ লেকচার-০৩ : (পর্ব-০২) সূচক,https://www.youtube.com/watch?v=5oZhc0UDJAY,5oZhc0UDJAY,,,,,purchased,6a81959c3cbabbecf74b1308
ভার্সিটি খ ও বিভাগ পরিবর্তন MATH + IQ ফুল কোর্স,ম্যাথ লেকচার-০৪: বাস্তব সংখ্যা ও অসমতা + সেট,ম্যাথ লেকচার-০৪: বাস্তব সংখ্যা ও অসমতা + সেট,https://www.youtube.com/watch?v=YGhpmpD6o8k,YGhpmpD6o8k,,,,,purchased,6a81959c3cbabbecf74b1308
ভার্সিটি খ ও বিভাগ পরিবর্তন MATH + IQ ফুল কোর্স,"ম্যাথ লেকচার-০৫ : সম্ভাবনা ,বিন্যাস সমাবেশ","লেকচার ৫ : সম্ভাবনা ,বিন্যাস সমাবেশ",https://www.youtube.com/watch?v=nS2Omkeynl4,nS2Omkeynl4,,,,,purchased,6a81959c3cbabbecf74b1308
ভার্সিটি খ ও বিভাগ পরিবর্তন MATH + IQ ফুল কোর্স,ম্যাথ লেকচার-০৬ : সমীকরণ সমাধান ও পরিসংখ্যান,ম্যাথ লেকচার-০৬ : সমীকরণ সমাধান ও পরিসংখ্যান,https://www.youtube.com/watch?v=VCYJqsBx0Cw,VCYJqsBx0Cw,,,,,purchased,6a81959c3cbabbecf74b1308
ভার্সিটি খ ও বিভাগ পরিবর্তন MATH + IQ ফুল কোর্স,ম্যাথ লেকচার- ৭: মৌলিক ধারণা ও বর্গমূল,লেকচার ৭: মৌলিক ধারণা ও বর্গমূল,https://www.youtube.com/watch?v=VCYJqsBx0Cw,VCYJqsBx0Cw,,,,,locked,6a81959c3cbabbecf74b1308
ভার্সিটি খ ও বিভাগ পরিবর্তন MATH + IQ ফুল কোর্স,"ম্যাথ লেকচার-৮: লসাগু, গসাগু ও ভগ্নাংশ","লেকচার ৮: লসাগু, গসাগু ও ভগ্নাংশ",https://www.youtube.com/watch?v=_pbVVAVs1zU,_pbVVAVs1zU,,,,,purchased,6a81959c3cbabbecf74b1308
ভার্সিটি খ ও বিভাগ পরিবর্তন MATH + IQ ফুল কোর্স,ম্যাথ লেকচার-৯ : ধারা + সমীকরণ,লেকচার ৯ : ধারা +সমীকরণ,https://www.youtube.com/watch?v=Dy7bDGsdEAI,Dy7bDGsdEAI,,,,,purchased,6a81959c3cbabbecf74b1308
ভার্সিটি খ ও বিভাগ পরিবর্তন MATH + IQ ফুল কোর্স,ম্যাথ লেকচার-লেকচার ১০ (পার্ট -০১): গড় + ঐকিক নিয়ম + (Part-02): গড় +ঐকিক নিয়ম,লেকচার ১০ (পার্ট -০১): গড় + ঐকিক নিয়ম,https://www.youtube.com/watch?v=HMkuljPwJmw,HMkuljPwJmw,,,,,purchased,6a81959c3cbabbecf74b1308
ভার্সিটি খ ও বিভাগ পরিবর্তন MATH + IQ ফুল কোর্স,ম্যাথ লেকচার-লেকচার ১০ (পার্ট -০১): গড় + ঐকিক নিয়ম + (Part-02): গড় +ঐকিক নিয়ম,লেকচার ১০ (Part-02): গড় +ঐকিক নিয়ম,https://www.youtube.com/watch?v=Cl-iIFD8T9U,Cl-iIFD8T9U,,,,,purchased,6a81959c3cbabbecf74b1308
ভার্সিটি খ ও বিভাগ পরিবর্তন MATH + IQ ফুল কোর্স,ম্যাথ লেকচার-১১: বয়স + সময় দূরত্ব ও গতি,লেকচার ১১: বয়স + সময় দূরত্ব ও গতি,https://www.youtube.com/watch?v=QWxWlRyoIbI,QWxWlRyoIbI,,,,,purchased,6a81959c3cbabbecf74b1308
ভার্সিটি খ ও বিভাগ পরিবর্তন MATH + IQ ফুল কোর্স,ম্যাথ লেকচার-১২: অনুপাত সমানুপাত + শতকরা,লেকচার ১২: অনুপাত সমানুপাত + শতকরা,https://www.youtube.com/watch?v=W0ZW5hfhhLQ,W0ZW5hfhhLQ,,,,,purchased,6a81959c3cbabbecf74b1308
ভার্সিটি খ ও বিভাগ পরিবর্তন MATH + IQ ফুল কোর্স,ম্যাথ লেকচার-১৩ : লাভ ক্ষতি ও মুনাফা,লেকচার ১৩ : লাভ ক্ষতি ও মুনাফা,https://www.youtube.com/watch?v=9_c3a3-4X6Q,9_c3a3-4X6Q,,,,,purchased,6a81959c3cbabbecf74b1308
ভার্সিটি খ ও বিভাগ পরিবর্তন MATH + IQ ফুল কোর্স,"ম্যাথ লেকচার-১৪ : জ্যামিতি Part-1 : জ্যামিতিক ধারণা, ত্রিভুজ, পিথাগোরাস উপপাদ্য","লেকচার ১৪ : জ্যামিতি Part-1 : জ্যামিতিক ধারণা, ত্রিভুজ, পিথাগোরাস উপপাদ্য",https://www.youtube.com/watch?v=6IQTgvP3zUE,6IQTgvP3zUE,,,,,purchased,6a81959c3cbabbecf74b1308
ভার্সিটি খ ও বিভাগ পরিবর্তন MATH + IQ ফুল কোর্স,"ম্যাথ লেকচার-১৫ : জ্যামিতি Part-2 : পিথাগোরাস উপপাদ্য (Extra Part) ,ত্রিকোণমিতি ,চতুর্ভুজ","লেকচার ১৫ : জ্যামিতি Part-2 : পিথাগোরাস উপপাদ্য (Extra Part) ,ত্রিকোণমিতি ,চতুর্ভুজ",https://www.youtube.com/watch?v=6IQTgvP3zUE,6IQTgvP3zUE,,,,,purchased,6a81959c3cbabbecf74b1308
ভার্সিটি খ ও বিভাগ পরিবর্তন MATH + IQ ফুল কোর্স,ম্যাথ লেকচার-১৬ : জ্যামিতি Part-3 : বৃত্ত + ঘনভূজ ও ত্রিকোণমিতি + বিবধ,লেকচার ১৬ : জ্যামিতি Part-3 : বৃত্ত + ঘনভূজ ও ত্রিকোণমিতি + বিবধ,https://www.youtube.com/watch?v=Pi-x9qgMoNk,Pi-x9qgMoNk,,,,,purchased,6a81959c3cbabbecf74b1308
ভার্সিটি খ ও বিভাগ পরিবর্তন MATH + IQ ফুল কোর্স,আইকিউ IQ লেকচার-০১: সাংকেতিক বিন্যাস ও বর্ণ,IQ-1 Lecture 1: সাংকেতিক বিন্যাস ও বর্ণ,https://www.youtube.com/watch?v=Byqe1r6HP7Y,Byqe1r6HP7Y,,,,,purchased,6a81959c3cbabbecf74b1308
ভার্সিটি খ ও বিভাগ পরিবর্তন MATH + IQ ফুল কোর্স,আইকিউ IQ লেকচার-০২+০৩: রক্তের সম্পর্ক ও সম্পর্ক মূল্যায়ন + অসম্ভাব্যতা ; সম্ভাবনা ও রোমান সংখ্যা,IQ Lecture- 02 + 03 : রক্তের সম্পর্ক ও সম্পর্ক মূল্যায়ন + অসম্ভাব্যতা ; সম্ভাবনা ও রোমান সংখ্যা,https://www.youtube.com/watch?v=i-J-1rwNP3I,i-J-1rwNP3I,,,,,purchased,6a81959c3cbabbecf74b1308
ভার্সিটি খ ও বিভাগ পরিবর্তন MATH + IQ ফুল কোর্স,আইকিউ IQ লেকচার-০৪+০৫: সময় বার মাস বছর  & দিক ও অবস্থান  + নদী নৌকা ও স্রোত,Iq Lecture 4 + 5: সময় বার মাস বছর  & দিক ও অবস্থান  + নদী নৌকা ও স্রোত,https://www.youtube.com/watch?v=qcclDGEDRV8,qcclDGEDRV8,,,,,purchased,6a81959c3cbabbecf74b1308
ভার্সিটি খ ও বিভাগ পরিবর্তন MATH + IQ ফুল কোর্স,"আইকিউ IQ লেকচার-০৬+০৭: চিত্র যুক্তি ও প্রতিবিম্ব + অনুমান ,অবস্থান নির্ণয়,ভাষাগত বিচার","IQ Class Lecture- 06+07 : চিত্র যুক্তি ও প্রতিবিম্ব + অনুমান ,অবস্থান নির্ণয়,ভাষাগত বিচার",https://www.youtube.com/watch?v=dBtbJgVj29Q,dBtbJgVj29Q,,,,,purchased,6a81959c3cbabbecf74b1308
ভার্সিটি খ ও বিভাগ পরিবর্তন MATH + IQ ফুল কোর্স,আইকিউ IQ লেকচার-০৮+০৯:  সিদ্ধান্ত গ্রহণ+ বিশ্লেষণ+ অর্থ অনুধাবন ও সংখ্যা সিরিজ,IQ Class Lecture -08+09: সিদ্ধান্ত গ্রহণ+ বিশ্লেষণ + অর্থ অনুধাবন ও সংখ্যা সিরিজ,https://www.youtube.com/watch?v=Zw14BBFOLpQ,Zw14BBFOLpQ,,,,,purchased,6a81959c3cbabbecf74b1308
